C:\Repository\lab\dataset3\8828.jpg,dataset3\8828.jpg,cat
C:\Repository\lab\dataset3\7641.jpg,dataset3\7641.jpg,cat
C:\Repository\lab\dataset3\5576.jpg,dataset3\5576.jpg,cat
C:\Repository\lab\dataset3\3325.jpg,dataset3\3325.jpg,cat
C:\Repository\lab\dataset3\9215.jpg,dataset3\9215.jpg,cat
C:\Repository\lab\dataset3\1048.jpg,dataset3\1048.jpg,cat
C:\Repository\lab\dataset3\1552.jpg,dataset3\1552.jpg,cat
C:\Repository\lab\dataset3\5898.jpg,dataset3\5898.jpg,cat
C:\Repository\lab\dataset3\4006.jpg,dataset3\4006.jpg,cat
C:\Repository\lab\dataset3\5299.jpg,dataset3\5299.jpg,cat
C:\Repository\lab\dataset3\9162.jpg,dataset3\9162.jpg,cat
C:\Repository\lab\dataset3\8219.jpg,dataset3\8219.jpg,cat
C:\Repository\lab\dataset3\1464.jpg,dataset3\1464.jpg,cat
C:\Repository\lab\dataset3\4637.jpg,dataset3\4637.jpg,cat
C:\Repository\lab\dataset3\284.jpg,dataset3\284.jpg,cat
C:\Repository\lab\dataset3\1451.jpg,dataset3\1451.jpg,cat
C:\Repository\lab\dataset3\2977.jpg,dataset3\2977.jpg,cat
C:\Repository\lab\dataset3\5100.jpg,dataset3\5100.jpg,cat
C:\Repository\lab\dataset3\9872.jpg,dataset3\9872.jpg,cat
C:\Repository\lab\dataset3\8672.jpg,dataset3\8672.jpg,cat
C:\Repository\lab\dataset3\4440.jpg,dataset3\4440.jpg,cat
C:\Repository\lab\dataset3\4005.jpg,dataset3\4005.jpg,cat
C:\Repository\lab\dataset3\7933.jpg,dataset3\7933.jpg,cat
C:\Repository\lab\dataset3\7943.jpg,dataset3\7943.jpg,cat
C:\Repository\lab\dataset3\3844.jpg,dataset3\3844.jpg,cat
C:\Repository\lab\dataset3\1466.jpg,dataset3\1466.jpg,cat
C:\Repository\lab\dataset3\936.jpg,dataset3\936.jpg,cat
C:\Repository\lab\dataset3\9667.jpg,dataset3\9667.jpg,cat
C:\Repository\lab\dataset3\6717.jpg,dataset3\6717.jpg,cat
C:\Repository\lab\dataset3\6261.jpg,dataset3\6261.jpg,cat
C:\Repository\lab\dataset3\8402.jpg,dataset3\8402.jpg,cat
C:\Repository\lab\dataset3\7578.jpg,dataset3\7578.jpg,cat
C:\Repository\lab\dataset3\747.jpg,dataset3\747.jpg,cat
C:\Repository\lab\dataset3\1239.jpg,dataset3\1239.jpg,cat
C:\Repository\lab\dataset3\7279.jpg,dataset3\7279.jpg,cat
C:\Repository\lab\dataset3\3951.jpg,dataset3\3951.jpg,cat
C:\Repository\lab\dataset3\3870.jpg,dataset3\3870.jpg,cat
C:\Repository\lab\dataset3\7553.jpg,dataset3\7553.jpg,cat
C:\Repository\lab\dataset3\7444.jpg,dataset3\7444.jpg,cat
C:\Repository\lab\dataset3\1024.jpg,dataset3\1024.jpg,cat
C:\Repository\lab\dataset3\9787.jpg,dataset3\9787.jpg,cat
C:\Repository\lab\dataset3\1088.jpg,dataset3\1088.jpg,cat
C:\Repository\lab\dataset3\2995.jpg,dataset3\2995.jpg,cat
C:\Repository\lab\dataset3\4202.jpg,dataset3\4202.jpg,cat
C:\Repository\lab\dataset3\9166.jpg,dataset3\9166.jpg,cat
C:\Repository\lab\dataset3\8950.jpg,dataset3\8950.jpg,cat
C:\Repository\lab\dataset3\9415.jpg,dataset3\9415.jpg,cat
C:\Repository\lab\dataset3\5579.jpg,dataset3\5579.jpg,cat
C:\Repository\lab\dataset3\4628.jpg,dataset3\4628.jpg,cat
C:\Repository\lab\dataset3\3878.jpg,dataset3\3878.jpg,cat
C:\Repository\lab\dataset3\3024.jpg,dataset3\3024.jpg,cat
C:\Repository\lab\dataset3\5678.jpg,dataset3\5678.jpg,cat
C:\Repository\lab\dataset3\5920.jpg,dataset3\5920.jpg,cat
C:\Repository\lab\dataset3\7750.jpg,dataset3\7750.jpg,cat
C:\Repository\lab\dataset3\2587.jpg,dataset3\2587.jpg,cat
C:\Repository\lab\dataset3\8124.jpg,dataset3\8124.jpg,cat
C:\Repository\lab\dataset3\5813.jpg,dataset3\5813.jpg,cat
C:\Repository\lab\dataset3\3952.jpg,dataset3\3952.jpg,cat
C:\Repository\lab\dataset3\621.jpg,dataset3\621.jpg,cat
C:\Repository\lab\dataset3\1648.jpg,dataset3\1648.jpg,cat
C:\Repository\lab\dataset3\889.jpg,dataset3\889.jpg,cat
C:\Repository\lab\dataset3\9621.jpg,dataset3\9621.jpg,cat
C:\Repository\lab\dataset3\5718.jpg,dataset3\5718.jpg,cat
C:\Repository\lab\dataset3\1972.jpg,dataset3\1972.jpg,cat
C:\Repository\lab\dataset3\752.jpg,dataset3\752.jpg,cat
C:\Repository\lab\dataset3\4775.jpg,dataset3\4775.jpg,cat
C:\Repository\lab\dataset3\4445.jpg,dataset3\4445.jpg,cat
C:\Repository\lab\dataset3\3681.jpg,dataset3\3681.jpg,cat
C:\Repository\lab\dataset3\8214.jpg,dataset3\8214.jpg,cat
C:\Repository\lab\dataset3\1622.jpg,dataset3\1622.jpg,cat
C:\Repository\lab\dataset3\7610.jpg,dataset3\7610.jpg,cat
C:\Repository\lab\dataset3\1212.jpg,dataset3\1212.jpg,cat
C:\Repository\lab\dataset3\842.jpg,dataset3\842.jpg,cat
C:\Repository\lab\dataset3\122.jpg,dataset3\122.jpg,cat
C:\Repository\lab\dataset3\1542.jpg,dataset3\1542.jpg,cat
C:\Repository\lab\dataset3\5569.jpg,dataset3\5569.jpg,cat
C:\Repository\lab\dataset3\4043.jpg,dataset3\4043.jpg,cat
C:\Repository\lab\dataset3\9101.jpg,dataset3\9101.jpg,cat
C:\Repository\lab\dataset3\9645.jpg,dataset3\9645.jpg,cat
C:\Repository\lab\dataset3\5597.jpg,dataset3\5597.jpg,cat
C:\Repository\lab\dataset3\7251.jpg,dataset3\7251.jpg,cat
C:\Repository\lab\dataset3\2152.jpg,dataset3\2152.jpg,cat
C:\Repository\lab\dataset3\9095.jpg,dataset3\9095.jpg,cat
C:\Repository\lab\dataset3\7841.jpg,dataset3\7841.jpg,cat
C:\Repository\lab\dataset3\8574.jpg,dataset3\8574.jpg,cat
C:\Repository\lab\dataset3\989.jpg,dataset3\989.jpg,cat
C:\Repository\lab\dataset3\6782.jpg,dataset3\6782.jpg,cat
C:\Repository\lab\dataset3\7383.jpg,dataset3\7383.jpg,cat
C:\Repository\lab\dataset3\8746.jpg,dataset3\8746.jpg,cat
C:\Repository\lab\dataset3\4916.jpg,dataset3\4916.jpg,cat
C:\Repository\lab\dataset3\9044.jpg,dataset3\9044.jpg,cat
C:\Repository\lab\dataset3\479.jpg,dataset3\479.jpg,cat
C:\Repository\lab\dataset3\7751.jpg,dataset3\7751.jpg,cat
C:\Repository\lab\dataset3\8496.jpg,dataset3\8496.jpg,cat
C:\Repository\lab\dataset3\5229.jpg,dataset3\5229.jpg,cat
C:\Repository\lab\dataset3\5502.jpg,dataset3\5502.jpg,cat
C:\Repository\lab\dataset3\4571.jpg,dataset3\4571.jpg,cat
C:\Repository\lab\dataset3\4359.jpg,dataset3\4359.jpg,cat
C:\Repository\lab\dataset3\5056.jpg,dataset3\5056.jpg,cat
C:\Repository\lab\dataset3\7332.jpg,dataset3\7332.jpg,cat
C:\Repository\lab\dataset3\6061.jpg,dataset3\6061.jpg,cat
C:\Repository\lab\dataset3\3127.jpg,dataset3\3127.jpg,cat
C:\Repository\lab\dataset3\6957.jpg,dataset3\6957.jpg,cat
C:\Repository\lab\dataset3\346.jpg,dataset3\346.jpg,cat
C:\Repository\lab\dataset3\2868.jpg,dataset3\2868.jpg,cat
C:\Repository\lab\dataset3\8088.jpg,dataset3\8088.jpg,cat
C:\Repository\lab\dataset3\9301.jpg,dataset3\9301.jpg,cat
C:\Repository\lab\dataset3\4455.jpg,dataset3\4455.jpg,cat
C:\Repository\lab\dataset3\9350.jpg,dataset3\9350.jpg,cat
C:\Repository\lab\dataset3\7603.jpg,dataset3\7603.jpg,cat
C:\Repository\lab\dataset3\5385.jpg,dataset3\5385.jpg,cat
C:\Repository\lab\dataset3\6026.jpg,dataset3\6026.jpg,cat
C:\Repository\lab\dataset3\8057.jpg,dataset3\8057.jpg,cat
C:\Repository\lab\dataset3\6989.jpg,dataset3\6989.jpg,cat
C:\Repository\lab\dataset3\5256.jpg,dataset3\5256.jpg,cat
C:\Repository\lab\dataset3\7484.jpg,dataset3\7484.jpg,cat
C:\Repository\lab\dataset3\8066.jpg,dataset3\8066.jpg,cat
C:\Repository\lab\dataset3\7653.jpg,dataset3\7653.jpg,cat
C:\Repository\lab\dataset3\2339.jpg,dataset3\2339.jpg,cat
C:\Repository\lab\dataset3\3956.jpg,dataset3\3956.jpg,cat
C:\Repository\lab\dataset3\9527.jpg,dataset3\9527.jpg,cat
C:\Repository\lab\dataset3\6704.jpg,dataset3\6704.jpg,cat
C:\Repository\lab\dataset3\5257.jpg,dataset3\5257.jpg,cat
C:\Repository\lab\dataset3\8471.jpg,dataset3\8471.jpg,cat
C:\Repository\lab\dataset3\1492.jpg,dataset3\1492.jpg,cat
C:\Repository\lab\dataset3\8224.jpg,dataset3\8224.jpg,cat
C:\Repository\lab\dataset3\1108.jpg,dataset3\1108.jpg,cat
C:\Repository\lab\dataset3\266.jpg,dataset3\266.jpg,cat
C:\Repository\lab\dataset3\4220.jpg,dataset3\4220.jpg,cat
C:\Repository\lab\dataset3\5955.jpg,dataset3\5955.jpg,cat
C:\Repository\lab\dataset3\8359.jpg,dataset3\8359.jpg,cat
C:\Repository\lab\dataset3\3764.jpg,dataset3\3764.jpg,cat
C:\Repository\lab\dataset3\8076.jpg,dataset3\8076.jpg,cat
C:\Repository\lab\dataset3\548.jpg,dataset3\548.jpg,cat
C:\Repository\lab\dataset3\5373.jpg,dataset3\5373.jpg,cat
C:\Repository\lab\dataset3\5759.jpg,dataset3\5759.jpg,cat
C:\Repository\lab\dataset3\571.jpg,dataset3\571.jpg,cat
C:\Repository\lab\dataset3\5923.jpg,dataset3\5923.jpg,cat
C:\Repository\lab\dataset3\2667.jpg,dataset3\2667.jpg,cat
C:\Repository\lab\dataset3\573.jpg,dataset3\573.jpg,cat
C:\Repository\lab\dataset3\9722.jpg,dataset3\9722.jpg,cat
C:\Repository\lab\dataset3\1247.jpg,dataset3\1247.jpg,cat
C:\Repository\lab\dataset3\584.jpg,dataset3\584.jpg,cat
C:\Repository\lab\dataset3\3805.jpg,dataset3\3805.jpg,cat
C:\Repository\lab\dataset3\9701.jpg,dataset3\9701.jpg,cat
C:\Repository\lab\dataset3\746.jpg,dataset3\746.jpg,cat
C:\Repository\lab\dataset3\356.jpg,dataset3\356.jpg,cat
C:\Repository\lab\dataset3\4573.jpg,dataset3\4573.jpg,cat
C:\Repository\lab\dataset3\2018.jpg,dataset3\2018.jpg,cat
C:\Repository\lab\dataset3\5985.jpg,dataset3\5985.jpg,cat
C:\Repository\lab\dataset3\8897.jpg,dataset3\8897.jpg,cat
C:\Repository\lab\dataset3\5702.jpg,dataset3\5702.jpg,cat
C:\Repository\lab\dataset3\1885.jpg,dataset3\1885.jpg,cat
C:\Repository\lab\dataset3\4315.jpg,dataset3\4315.jpg,cat
C:\Repository\lab\dataset3\6017.jpg,dataset3\6017.jpg,cat
C:\Repository\lab\dataset3\8015.jpg,dataset3\8015.jpg,cat
C:\Repository\lab\dataset3\8053.jpg,dataset3\8053.jpg,cat
C:\Repository\lab\dataset3\9438.jpg,dataset3\9438.jpg,cat
C:\Repository\lab\dataset3\8686.jpg,dataset3\8686.jpg,cat
C:\Repository\lab\dataset3\3737.jpg,dataset3\3737.jpg,cat
C:\Repository\lab\dataset3\2811.jpg,dataset3\2811.jpg,cat
C:\Repository\lab\dataset3\8051.jpg,dataset3\8051.jpg,cat
C:\Repository\lab\dataset3\8648.jpg,dataset3\8648.jpg,cat
C:\Repository\lab\dataset3\6543.jpg,dataset3\6543.jpg,cat
C:\Repository\lab\dataset3\4723.jpg,dataset3\4723.jpg,cat
C:\Repository\lab\dataset3\4222.jpg,dataset3\4222.jpg,cat
C:\Repository\lab\dataset3\1600.jpg,dataset3\1600.jpg,cat
C:\Repository\lab\dataset3\7496.jpg,dataset3\7496.jpg,cat
C:\Repository\lab\dataset3\8075.jpg,dataset3\8075.jpg,cat
C:\Repository\lab\dataset3\3157.jpg,dataset3\3157.jpg,cat
C:\Repository\lab\dataset3\8713.jpg,dataset3\8713.jpg,cat
C:\Repository\lab\dataset3\5757.jpg,dataset3\5757.jpg,cat
C:\Repository\lab\dataset3\5836.jpg,dataset3\5836.jpg,cat
C:\Repository\lab\dataset3\4513.jpg,dataset3\4513.jpg,cat
C:\Repository\lab\dataset3\7967.jpg,dataset3\7967.jpg,cat
C:\Repository\lab\dataset3\2168.jpg,dataset3\2168.jpg,cat
C:\Repository\lab\dataset3\5627.jpg,dataset3\5627.jpg,cat
C:\Repository\lab\dataset3\6092.jpg,dataset3\6092.jpg,cat
C:\Repository\lab\dataset3\9169.jpg,dataset3\9169.jpg,cat
C:\Repository\lab\dataset3\2418.jpg,dataset3\2418.jpg,cat
C:\Repository\lab\dataset3\2358.jpg,dataset3\2358.jpg,cat
C:\Repository\lab\dataset3\722.jpg,dataset3\722.jpg,cat
C:\Repository\lab\dataset3\7753.jpg,dataset3\7753.jpg,cat
C:\Repository\lab\dataset3\2665.jpg,dataset3\2665.jpg,cat
C:\Repository\lab\dataset3\8123.jpg,dataset3\8123.jpg,cat
C:\Repository\lab\dataset3\6755.jpg,dataset3\6755.jpg,cat
C:\Repository\lab\dataset3\9985.jpg,dataset3\9985.jpg,cat
C:\Repository\lab\dataset3\1003.jpg,dataset3\1003.jpg,cat
C:\Repository\lab\dataset3\5348.jpg,dataset3\5348.jpg,cat
C:\Repository\lab\dataset3\8081.jpg,dataset3\8081.jpg,cat
C:\Repository\lab\dataset3\4158.jpg,dataset3\4158.jpg,cat
C:\Repository\lab\dataset3\9967.jpg,dataset3\9967.jpg,cat
C:\Repository\lab\dataset3\378.jpg,dataset3\378.jpg,cat
C:\Repository\lab\dataset3\7333.jpg,dataset3\7333.jpg,cat
C:\Repository\lab\dataset3\7880.jpg,dataset3\7880.jpg,cat
C:\Repository\lab\dataset3\1134.jpg,dataset3\1134.jpg,cat
C:\Repository\lab\dataset3\8244.jpg,dataset3\8244.jpg,cat
C:\Repository\lab\dataset3\7882.jpg,dataset3\7882.jpg,cat
C:\Repository\lab\dataset3\7859.jpg,dataset3\7859.jpg,cat
C:\Repository\lab\dataset3\7142.jpg,dataset3\7142.jpg,cat
C:\Repository\lab\dataset3\4004.jpg,dataset3\4004.jpg,cat
C:\Repository\lab\dataset3\1352.jpg,dataset3\1352.jpg,cat
C:\Repository\lab\dataset3\6629.jpg,dataset3\6629.jpg,cat
C:\Repository\lab\dataset3\3773.jpg,dataset3\3773.jpg,cat
C:\Repository\lab\dataset3\1809.jpg,dataset3\1809.jpg,cat
C:\Repository\lab\dataset3\4681.jpg,dataset3\4681.jpg,cat
C:\Repository\lab\dataset3\9214.jpg,dataset3\9214.jpg,cat
C:\Repository\lab\dataset3\8006.jpg,dataset3\8006.jpg,cat
C:\Repository\lab\dataset3\3392.jpg,dataset3\3392.jpg,cat
C:\Repository\lab\dataset3\6652.jpg,dataset3\6652.jpg,cat
C:\Repository\lab\dataset3\6315.jpg,dataset3\6315.jpg,cat
C:\Repository\lab\dataset3\4124.jpg,dataset3\4124.jpg,cat
C:\Repository\lab\dataset3\2076.jpg,dataset3\2076.jpg,cat
C:\Repository\lab\dataset3\6854.jpg,dataset3\6854.jpg,cat
C:\Repository\lab\dataset3\259.jpg,dataset3\259.jpg,cat
C:\Repository\lab\dataset3\5976.jpg,dataset3\5976.jpg,cat
C:\Repository\lab\dataset3\1098.jpg,dataset3\1098.jpg,cat
C:\Repository\lab\dataset3\5726.jpg,dataset3\5726.jpg,cat
C:\Repository\lab\dataset3\8163.jpg,dataset3\8163.jpg,cat
C:\Repository\lab\dataset3\7602.jpg,dataset3\7602.jpg,cat
C:\Repository\lab\dataset3\2336.jpg,dataset3\2336.jpg,cat
C:\Repository\lab\dataset3\9854.jpg,dataset3\9854.jpg,cat
C:\Repository\lab\dataset3\6013.jpg,dataset3\6013.jpg,cat
C:\Repository\lab\dataset3\774.jpg,dataset3\774.jpg,cat
C:\Repository\lab\dataset3\6843.jpg,dataset3\6843.jpg,cat
C:\Repository\lab\dataset3\532.jpg,dataset3\532.jpg,cat
C:\Repository\lab\dataset3\5024.jpg,dataset3\5024.jpg,cat
C:\Repository\lab\dataset3\8141.jpg,dataset3\8141.jpg,cat
C:\Repository\lab\dataset3\4476.jpg,dataset3\4476.jpg,cat
C:\Repository\lab\dataset3\5781.jpg,dataset3\5781.jpg,cat
C:\Repository\lab\dataset3\8536.jpg,dataset3\8536.jpg,cat
C:\Repository\lab\dataset3\8541.jpg,dataset3\8541.jpg,cat
C:\Repository\lab\dataset3\247.jpg,dataset3\247.jpg,cat
C:\Repository\lab\dataset3\7127.jpg,dataset3\7127.jpg,cat
C:\Repository\lab\dataset3\4958.jpg,dataset3\4958.jpg,cat
C:\Repository\lab\dataset3\7227.jpg,dataset3\7227.jpg,cat
C:\Repository\lab\dataset3\8940.jpg,dataset3\8940.jpg,cat
C:\Repository\lab\dataset3\6558.jpg,dataset3\6558.jpg,cat
C:\Repository\lab\dataset3\6273.jpg,dataset3\6273.jpg,cat
C:\Repository\lab\dataset3\973.jpg,dataset3\973.jpg,cat
C:\Repository\lab\dataset3\3001.jpg,dataset3\3001.jpg,cat
C:\Repository\lab\dataset3\182.jpg,dataset3\182.jpg,cat
C:\Repository\lab\dataset3\4932.jpg,dataset3\4932.jpg,cat
C:\Repository\lab\dataset3\4761.jpg,dataset3\4761.jpg,cat
C:\Repository\lab\dataset3\9502.jpg,dataset3\9502.jpg,cat
C:\Repository\lab\dataset3\7168.jpg,dataset3\7168.jpg,cat
C:\Repository\lab\dataset3\225.jpg,dataset3\225.jpg,cat
C:\Repository\lab\dataset3\3015.jpg,dataset3\3015.jpg,cat
C:\Repository\lab\dataset3\4602.jpg,dataset3\4602.jpg,cat
C:\Repository\lab\dataset3\5494.jpg,dataset3\5494.jpg,cat
C:\Repository\lab\dataset3\1630.jpg,dataset3\1630.jpg,cat
C:\Repository\lab\dataset3\8553.jpg,dataset3\8553.jpg,cat
C:\Repository\lab\dataset3\3601.jpg,dataset3\3601.jpg,cat
C:\Repository\lab\dataset3\2540.jpg,dataset3\2540.jpg,cat
C:\Repository\lab\dataset3\6350.jpg,dataset3\6350.jpg,cat
C:\Repository\lab\dataset3\6019.jpg,dataset3\6019.jpg,cat
C:\Repository\lab\dataset3\4040.jpg,dataset3\4040.jpg,cat
C:\Repository\lab\dataset3\3849.jpg,dataset3\3849.jpg,cat
C:\Repository\lab\dataset3\7528.jpg,dataset3\7528.jpg,cat
C:\Repository\lab\dataset3\4270.jpg,dataset3\4270.jpg,cat
C:\Repository\lab\dataset3\2107.jpg,dataset3\2107.jpg,cat
C:\Repository\lab\dataset3\7068.jpg,dataset3\7068.jpg,cat
C:\Repository\lab\dataset3\9935.jpg,dataset3\9935.jpg,cat
C:\Repository\lab\dataset3\5899.jpg,dataset3\5899.jpg,cat
C:\Repository\lab\dataset3\3710.jpg,dataset3\3710.jpg,cat
C:\Repository\lab\dataset3\833.jpg,dataset3\833.jpg,cat
C:\Repository\lab\dataset3\8153.jpg,dataset3\8153.jpg,cat
C:\Repository\lab\dataset3\887.jpg,dataset3\887.jpg,cat
C:\Repository\lab\dataset3\9821.jpg,dataset3\9821.jpg,cat
C:\Repository\lab\dataset3\7571.jpg,dataset3\7571.jpg,cat
C:\Repository\lab\dataset3\7861.jpg,dataset3\7861.jpg,cat
C:\Repository\lab\dataset3\4415.jpg,dataset3\4415.jpg,cat
C:\Repository\lab\dataset3\3205.jpg,dataset3\3205.jpg,cat
C:\Repository\lab\dataset3\2891.jpg,dataset3\2891.jpg,cat
C:\Repository\lab\dataset3\1333.jpg,dataset3\1333.jpg,cat
C:\Repository\lab\dataset3\9418.jpg,dataset3\9418.jpg,cat
C:\Repository\lab\dataset3\1443.jpg,dataset3\1443.jpg,cat
C:\Repository\lab\dataset3\3974.jpg,dataset3\3974.jpg,cat
C:\Repository\lab\dataset3\3938.jpg,dataset3\3938.jpg,cat
C:\Repository\lab\dataset3\531.jpg,dataset3\531.jpg,cat
C:\Repository\lab\dataset3\9490.jpg,dataset3\9490.jpg,cat
C:\Repository\lab\dataset3\4062.jpg,dataset3\4062.jpg,cat
C:\Repository\lab\dataset3\2394.jpg,dataset3\2394.jpg,cat
C:\Repository\lab\dataset3\9108.jpg,dataset3\9108.jpg,cat
C:\Repository\lab\dataset3\4566.jpg,dataset3\4566.jpg,cat
C:\Repository\lab\dataset3\2401.jpg,dataset3\2401.jpg,cat
C:\Repository\lab\dataset3\1156.jpg,dataset3\1156.jpg,cat
C:\Repository\lab\dataset3\2510.jpg,dataset3\2510.jpg,cat
C:\Repository\lab\dataset3\4772.jpg,dataset3\4772.jpg,cat
C:\Repository\lab\dataset3\4549.jpg,dataset3\4549.jpg,cat
C:\Repository\lab\dataset3\6634.jpg,dataset3\6634.jpg,cat
C:\Repository\lab\dataset3\2269.jpg,dataset3\2269.jpg,cat
C:\Repository\lab\dataset3\8149.jpg,dataset3\8149.jpg,cat
C:\Repository\lab\dataset3\2778.jpg,dataset3\2778.jpg,cat
C:\Repository\lab\dataset3\565.jpg,dataset3\565.jpg,cat
C:\Repository\lab\dataset3\6648.jpg,dataset3\6648.jpg,cat
C:\Repository\lab\dataset3\7702.jpg,dataset3\7702.jpg,cat
C:\Repository\lab\dataset3\7881.jpg,dataset3\7881.jpg,cat
C:\Repository\lab\dataset3\3778.jpg,dataset3\3778.jpg,cat
C:\Repository\lab\dataset3\9961.jpg,dataset3\9961.jpg,cat
C:\Repository\lab\dataset3\3603.jpg,dataset3\3603.jpg,cat
C:\Repository\lab\dataset3\9284.jpg,dataset3\9284.jpg,cat
C:\Repository\lab\dataset3\4785.jpg,dataset3\4785.jpg,cat
C:\Repository\lab\dataset3\2364.jpg,dataset3\2364.jpg,cat
C:\Repository\lab\dataset3\8601.jpg,dataset3\8601.jpg,cat
C:\Repository\lab\dataset3\8189.jpg,dataset3\8189.jpg,cat
C:\Repository\lab\dataset3\6286.jpg,dataset3\6286.jpg,cat
C:\Repository\lab\dataset3\1710.jpg,dataset3\1710.jpg,cat
C:\Repository\lab\dataset3\4689.jpg,dataset3\4689.jpg,cat
C:\Repository\lab\dataset3\9779.jpg,dataset3\9779.jpg,cat
C:\Repository\lab\dataset3\843.jpg,dataset3\843.jpg,cat
C:\Repository\lab\dataset3\2494.jpg,dataset3\2494.jpg,cat
C:\Repository\lab\dataset3\5851.jpg,dataset3\5851.jpg,cat
C:\Repository\lab\dataset3\8815.jpg,dataset3\8815.jpg,cat
C:\Repository\lab\dataset3\2047.jpg,dataset3\2047.jpg,cat
C:\Repository\lab\dataset3\6456.jpg,dataset3\6456.jpg,cat
C:\Repository\lab\dataset3\7208.jpg,dataset3\7208.jpg,cat
C:\Repository\lab\dataset3\2459.jpg,dataset3\2459.jpg,cat
C:\Repository\lab\dataset3\6775.jpg,dataset3\6775.jpg,cat
C:\Repository\lab\dataset3\1494.jpg,dataset3\1494.jpg,cat
C:\Repository\lab\dataset3\1613.jpg,dataset3\1613.jpg,cat
C:\Repository\lab\dataset3\6621.jpg,dataset3\6621.jpg,cat
C:\Repository\lab\dataset3\412.jpg,dataset3\412.jpg,cat
C:\Repository\lab\dataset3\993.jpg,dataset3\993.jpg,cat
C:\Repository\lab\dataset3\7359.jpg,dataset3\7359.jpg,cat
C:\Repository\lab\dataset3\5543.jpg,dataset3\5543.jpg,cat
C:\Repository\lab\dataset3\1561.jpg,dataset3\1561.jpg,cat
C:\Repository\lab\dataset3\2961.jpg,dataset3\2961.jpg,cat
C:\Repository\lab\dataset3\615.jpg,dataset3\615.jpg,cat
C:\Repository\lab\dataset3\8210.jpg,dataset3\8210.jpg,cat
C:\Repository\lab\dataset3\1447.jpg,dataset3\1447.jpg,cat
C:\Repository\lab\dataset3\8573.jpg,dataset3\8573.jpg,cat
C:\Repository\lab\dataset3\9222.jpg,dataset3\9222.jpg,cat
