C:\Repository\lab\dataset\cat\0045.jpg,dataset\cat\0045.jpg,cat
C:\Repository\lab\dataset\cat\0046.jpg,dataset\cat\0046.jpg,cat
C:\Repository\lab\dataset\cat\0047.jpg,dataset\cat\0047.jpg,cat
C:\Repository\lab\dataset\cat\0048.jpg,dataset\cat\0048.jpg,cat
C:\Repository\lab\dataset\cat\0049.jpg,dataset\cat\0049.jpg,cat
C:\Repository\lab\dataset\cat\0050.jpg,dataset\cat\0050.jpg,cat
C:\Repository\lab\dataset\cat\0051.jpg,dataset\cat\0051.jpg,cat
C:\Repository\lab\dataset\cat\0052.jpg,dataset\cat\0052.jpg,cat
C:\Repository\lab\dataset\cat\0053.jpg,dataset\cat\0053.jpg,cat
C:\Repository\lab\dataset\cat\0054.jpg,dataset\cat\0054.jpg,cat
C:\Repository\lab\dataset\cat\0055.jpg,dataset\cat\0055.jpg,cat
C:\Repository\lab\dataset\cat\0056.jpg,dataset\cat\0056.jpg,cat
C:\Repository\lab\dataset\cat\0057.jpg,dataset\cat\0057.jpg,cat
C:\Repository\lab\dataset\cat\0058.jpg,dataset\cat\0058.jpg,cat
C:\Repository\lab\dataset\cat\0059.jpg,dataset\cat\0059.jpg,cat
C:\Repository\lab\dataset\cat\0060.jpg,dataset\cat\0060.jpg,cat
C:\Repository\lab\dataset\cat\0061.jpg,dataset\cat\0061.jpg,cat
C:\Repository\lab\dataset\cat\0062.jpg,dataset\cat\0062.jpg,cat
C:\Repository\lab\dataset\cat\0063.jpg,dataset\cat\0063.jpg,cat
C:\Repository\lab\dataset\cat\0064.jpg,dataset\cat\0064.jpg,cat
C:\Repository\lab\dataset\cat\0065.jpg,dataset\cat\0065.jpg,cat
C:\Repository\lab\dataset\cat\0066.jpg,dataset\cat\0066.jpg,cat
C:\Repository\lab\dataset\cat\0067.jpg,dataset\cat\0067.jpg,cat
C:\Repository\lab\dataset\cat\0068.jpg,dataset\cat\0068.jpg,cat
C:\Repository\lab\dataset\cat\0069.jpg,dataset\cat\0069.jpg,cat
C:\Repository\lab\dataset\cat\0070.jpg,dataset\cat\0070.jpg,cat
C:\Repository\lab\dataset\cat\0071.jpg,dataset\cat\0071.jpg,cat
C:\Repository\lab\dataset\cat\0072.jpg,dataset\cat\0072.jpg,cat
C:\Repository\lab\dataset\cat\0073.jpg,dataset\cat\0073.jpg,cat
C:\Repository\lab\dataset\cat\0074.jpg,dataset\cat\0074.jpg,cat
C:\Repository\lab\dataset\cat\0075.jpg,dataset\cat\0075.jpg,cat
C:\Repository\lab\dataset\cat\0076.jpg,dataset\cat\0076.jpg,cat
C:\Repository\lab\dataset\cat\0077.jpg,dataset\cat\0077.jpg,cat
C:\Repository\lab\dataset\cat\0078.jpg,dataset\cat\0078.jpg,cat
C:\Repository\lab\dataset\cat\0079.jpg,dataset\cat\0079.jpg,cat
C:\Repository\lab\dataset\cat\0080.jpg,dataset\cat\0080.jpg,cat
C:\Repository\lab\dataset\cat\0081.jpg,dataset\cat\0081.jpg,cat
C:\Repository\lab\dataset\cat\0082.jpg,dataset\cat\0082.jpg,cat
C:\Repository\lab\dataset\cat\0083.jpg,dataset\cat\0083.jpg,cat
C:\Repository\lab\dataset\cat\0084.jpg,dataset\cat\0084.jpg,cat
C:\Repository\lab\dataset\cat\0085.jpg,dataset\cat\0085.jpg,cat
C:\Repository\lab\dataset\cat\0086.jpg,dataset\cat\0086.jpg,cat
C:\Repository\lab\dataset\cat\0087.jpg,dataset\cat\0087.jpg,cat
C:\Repository\lab\dataset\cat\0088.jpg,dataset\cat\0088.jpg,cat
C:\Repository\lab\dataset\cat\0089.jpg,dataset\cat\0089.jpg,cat
C:\Repository\lab\dataset\cat\0090.jpg,dataset\cat\0090.jpg,cat
C:\Repository\lab\dataset\cat\0091.jpg,dataset\cat\0091.jpg,cat
C:\Repository\lab\dataset\cat\0092.jpg,dataset\cat\0092.jpg,cat
C:\Repository\lab\dataset\cat\0093.jpg,dataset\cat\0093.jpg,cat
C:\Repository\lab\dataset\cat\0094.jpg,dataset\cat\0094.jpg,cat
C:\Repository\lab\dataset\cat\0095.jpg,dataset\cat\0095.jpg,cat
C:\Repository\lab\dataset\cat\0096.jpg,dataset\cat\0096.jpg,cat
C:\Repository\lab\dataset\cat\0097.jpg,dataset\cat\0097.jpg,cat
C:\Repository\lab\dataset\cat\0098.jpg,dataset\cat\0098.jpg,cat
C:\Repository\lab\dataset\cat\0099.jpg,dataset\cat\0099.jpg,cat
C:\Repository\lab\dataset\cat\0100.jpg,dataset\cat\0100.jpg,cat
C:\Repository\lab\dataset\cat\0101.jpg,dataset\cat\0101.jpg,cat
C:\Repository\lab\dataset\cat\0102.jpg,dataset\cat\0102.jpg,cat
C:\Repository\lab\dataset\cat\0103.jpg,dataset\cat\0103.jpg,cat
C:\Repository\lab\dataset\cat\0104.jpg,dataset\cat\0104.jpg,cat
C:\Repository\lab\dataset\cat\0105.jpg,dataset\cat\0105.jpg,cat
C:\Repository\lab\dataset\cat\0106.jpg,dataset\cat\0106.jpg,cat
C:\Repository\lab\dataset\cat\0107.jpg,dataset\cat\0107.jpg,cat
C:\Repository\lab\dataset\cat\0108.jpg,dataset\cat\0108.jpg,cat
C:\Repository\lab\dataset\cat\0109.jpg,dataset\cat\0109.jpg,cat
C:\Repository\lab\dataset\cat\0110.jpg,dataset\cat\0110.jpg,cat
C:\Repository\lab\dataset\cat\0111.jpg,dataset\cat\0111.jpg,cat
C:\Repository\lab\dataset\cat\0112.jpg,dataset\cat\0112.jpg,cat
C:\Repository\lab\dataset\cat\0113.jpg,dataset\cat\0113.jpg,cat
C:\Repository\lab\dataset\cat\0114.jpg,dataset\cat\0114.jpg,cat
C:\Repository\lab\dataset\cat\0115.jpg,dataset\cat\0115.jpg,cat
C:\Repository\lab\dataset\cat\0116.jpg,dataset\cat\0116.jpg,cat
C:\Repository\lab\dataset\cat\0117.jpg,dataset\cat\0117.jpg,cat
C:\Repository\lab\dataset\cat\0118.jpg,dataset\cat\0118.jpg,cat
C:\Repository\lab\dataset\cat\0119.jpg,dataset\cat\0119.jpg,cat
C:\Repository\lab\dataset\cat\0120.jpg,dataset\cat\0120.jpg,cat
C:\Repository\lab\dataset\cat\0121.jpg,dataset\cat\0121.jpg,cat
C:\Repository\lab\dataset\cat\0122.jpg,dataset\cat\0122.jpg,cat
C:\Repository\lab\dataset\cat\0123.jpg,dataset\cat\0123.jpg,cat
C:\Repository\lab\dataset\cat\0124.jpg,dataset\cat\0124.jpg,cat
C:\Repository\lab\dataset\cat\0125.jpg,dataset\cat\0125.jpg,cat
C:\Repository\lab\dataset\cat\0126.jpg,dataset\cat\0126.jpg,cat
C:\Repository\lab\dataset\cat\0127.jpg,dataset\cat\0127.jpg,cat
C:\Repository\lab\dataset\cat\0128.jpg,dataset\cat\0128.jpg,cat
C:\Repository\lab\dataset\cat\0129.jpg,dataset\cat\0129.jpg,cat
C:\Repository\lab\dataset\cat\0130.jpg,dataset\cat\0130.jpg,cat
C:\Repository\lab\dataset\cat\0131.jpg,dataset\cat\0131.jpg,cat
C:\Repository\lab\dataset\cat\0132.jpg,dataset\cat\0132.jpg,cat
C:\Repository\lab\dataset\cat\0133.jpg,dataset\cat\0133.jpg,cat
C:\Repository\lab\dataset\cat\0134.jpg,dataset\cat\0134.jpg,cat
C:\Repository\lab\dataset\cat\0135.jpg,dataset\cat\0135.jpg,cat
C:\Repository\lab\dataset\cat\0136.jpg,dataset\cat\0136.jpg,cat
C:\Repository\lab\dataset\cat\0137.jpg,dataset\cat\0137.jpg,cat
C:\Repository\lab\dataset\cat\0138.jpg,dataset\cat\0138.jpg,cat
C:\Repository\lab\dataset\cat\0139.jpg,dataset\cat\0139.jpg,cat
C:\Repository\lab\dataset\cat\0140.jpg,dataset\cat\0140.jpg,cat
C:\Repository\lab\dataset\cat\0141.jpg,dataset\cat\0141.jpg,cat
C:\Repository\lab\dataset\cat\0142.jpg,dataset\cat\0142.jpg,cat
C:\Repository\lab\dataset\cat\0143.jpg,dataset\cat\0143.jpg,cat
C:\Repository\lab\dataset\cat\0144.jpg,dataset\cat\0144.jpg,cat
C:\Repository\lab\dataset\cat\0145.jpg,dataset\cat\0145.jpg,cat
C:\Repository\lab\dataset\cat\0146.jpg,dataset\cat\0146.jpg,cat
C:\Repository\lab\dataset\cat\0147.jpg,dataset\cat\0147.jpg,cat
C:\Repository\lab\dataset\cat\0148.jpg,dataset\cat\0148.jpg,cat
C:\Repository\lab\dataset\cat\0149.jpg,dataset\cat\0149.jpg,cat
C:\Repository\lab\dataset\cat\0150.jpg,dataset\cat\0150.jpg,cat
C:\Repository\lab\dataset\cat\0151.jpg,dataset\cat\0151.jpg,cat
C:\Repository\lab\dataset\cat\0152.jpg,dataset\cat\0152.jpg,cat
C:\Repository\lab\dataset\cat\0153.jpg,dataset\cat\0153.jpg,cat
C:\Repository\lab\dataset\cat\0154.jpg,dataset\cat\0154.jpg,cat
C:\Repository\lab\dataset\cat\0155.jpg,dataset\cat\0155.jpg,cat
C:\Repository\lab\dataset\cat\0156.jpg,dataset\cat\0156.jpg,cat
C:\Repository\lab\dataset\cat\0157.jpg,dataset\cat\0157.jpg,cat
C:\Repository\lab\dataset\cat\0158.jpg,dataset\cat\0158.jpg,cat
C:\Repository\lab\dataset\cat\0159.jpg,dataset\cat\0159.jpg,cat
C:\Repository\lab\dataset\cat\0160.jpg,dataset\cat\0160.jpg,cat
C:\Repository\lab\dataset\cat\0161.jpg,dataset\cat\0161.jpg,cat
C:\Repository\lab\dataset\cat\0162.jpg,dataset\cat\0162.jpg,cat
C:\Repository\lab\dataset\cat\0163.jpg,dataset\cat\0163.jpg,cat
C:\Repository\lab\dataset\cat\0164.jpg,dataset\cat\0164.jpg,cat
C:\Repository\lab\dataset\cat\0165.jpg,dataset\cat\0165.jpg,cat
C:\Repository\lab\dataset\cat\0166.jpg,dataset\cat\0166.jpg,cat
C:\Repository\lab\dataset\cat\0167.jpg,dataset\cat\0167.jpg,cat
C:\Repository\lab\dataset\cat\0168.jpg,dataset\cat\0168.jpg,cat
C:\Repository\lab\dataset\cat\0169.jpg,dataset\cat\0169.jpg,cat
C:\Repository\lab\dataset\cat\0170.jpg,dataset\cat\0170.jpg,cat
C:\Repository\lab\dataset\cat\0171.jpg,dataset\cat\0171.jpg,cat
C:\Repository\lab\dataset\cat\0172.jpg,dataset\cat\0172.jpg,cat
C:\Repository\lab\dataset\cat\0173.jpg,dataset\cat\0173.jpg,cat
C:\Repository\lab\dataset\cat\0174.jpg,dataset\cat\0174.jpg,cat
C:\Repository\lab\dataset\cat\0175.jpg,dataset\cat\0175.jpg,cat
C:\Repository\lab\dataset\cat\0176.jpg,dataset\cat\0176.jpg,cat
C:\Repository\lab\dataset\cat\0177.jpg,dataset\cat\0177.jpg,cat
C:\Repository\lab\dataset\cat\0178.jpg,dataset\cat\0178.jpg,cat
C:\Repository\lab\dataset\cat\0179.jpg,dataset\cat\0179.jpg,cat
C:\Repository\lab\dataset\cat\0180.jpg,dataset\cat\0180.jpg,cat
C:\Repository\lab\dataset\cat\0181.jpg,dataset\cat\0181.jpg,cat
C:\Repository\lab\dataset\cat\0182.jpg,dataset\cat\0182.jpg,cat
C:\Repository\lab\dataset\cat\0183.jpg,dataset\cat\0183.jpg,cat
C:\Repository\lab\dataset\cat\0184.jpg,dataset\cat\0184.jpg,cat
C:\Repository\lab\dataset\cat\0185.jpg,dataset\cat\0185.jpg,cat
C:\Repository\lab\dataset\cat\0186.jpg,dataset\cat\0186.jpg,cat
C:\Repository\lab\dataset\cat\0187.jpg,dataset\cat\0187.jpg,cat
C:\Repository\lab\dataset\cat\0188.jpg,dataset\cat\0188.jpg,cat
C:\Repository\lab\dataset\cat\0189.jpg,dataset\cat\0189.jpg,cat
C:\Repository\lab\dataset\cat\0190.jpg,dataset\cat\0190.jpg,cat
C:\Repository\lab\dataset\cat\0191.jpg,dataset\cat\0191.jpg,cat
C:\Repository\lab\dataset\cat\0192.jpg,dataset\cat\0192.jpg,cat
C:\Repository\lab\dataset\cat\0193.jpg,dataset\cat\0193.jpg,cat
C:\Repository\lab\dataset\cat\0194.jpg,dataset\cat\0194.jpg,cat
C:\Repository\lab\dataset\cat\0195.jpg,dataset\cat\0195.jpg,cat
C:\Repository\lab\dataset\cat\0196.jpg,dataset\cat\0196.jpg,cat
C:\Repository\lab\dataset\cat\0197.jpg,dataset\cat\0197.jpg,cat
C:\Repository\lab\dataset\cat\0198.jpg,dataset\cat\0198.jpg,cat
C:\Repository\lab\dataset\cat\0199.jpg,dataset\cat\0199.jpg,cat
C:\Repository\lab\dataset\cat\0200.jpg,dataset\cat\0200.jpg,cat
C:\Repository\lab\dataset\cat\0201.jpg,dataset\cat\0201.jpg,cat
C:\Repository\lab\dataset\cat\0202.jpg,dataset\cat\0202.jpg,cat
C:\Repository\lab\dataset\cat\0203.jpg,dataset\cat\0203.jpg,cat
C:\Repository\lab\dataset\cat\0204.jpg,dataset\cat\0204.jpg,cat
C:\Repository\lab\dataset\cat\0205.jpg,dataset\cat\0205.jpg,cat
C:\Repository\lab\dataset\cat\0206.jpg,dataset\cat\0206.jpg,cat
C:\Repository\lab\dataset\cat\0207.jpg,dataset\cat\0207.jpg,cat
C:\Repository\lab\dataset\cat\0208.jpg,dataset\cat\0208.jpg,cat
C:\Repository\lab\dataset\cat\0209.jpg,dataset\cat\0209.jpg,cat
C:\Repository\lab\dataset\cat\0210.jpg,dataset\cat\0210.jpg,cat
C:\Repository\lab\dataset\cat\0211.jpg,dataset\cat\0211.jpg,cat
C:\Repository\lab\dataset\cat\0212.jpg,dataset\cat\0212.jpg,cat
C:\Repository\lab\dataset\cat\0213.jpg,dataset\cat\0213.jpg,cat
C:\Repository\lab\dataset\cat\0214.jpg,dataset\cat\0214.jpg,cat
C:\Repository\lab\dataset\cat\0215.jpg,dataset\cat\0215.jpg,cat
C:\Repository\lab\dataset\cat\0216.jpg,dataset\cat\0216.jpg,cat
C:\Repository\lab\dataset\cat\0217.jpg,dataset\cat\0217.jpg,cat
C:\Repository\lab\dataset\cat\0218.jpg,dataset\cat\0218.jpg,cat
C:\Repository\lab\dataset\cat\0219.jpg,dataset\cat\0219.jpg,cat
C:\Repository\lab\dataset\cat\0220.jpg,dataset\cat\0220.jpg,cat
C:\Repository\lab\dataset\cat\0221.jpg,dataset\cat\0221.jpg,cat
C:\Repository\lab\dataset\cat\0222.jpg,dataset\cat\0222.jpg,cat
C:\Repository\lab\dataset\cat\0223.jpg,dataset\cat\0223.jpg,cat
C:\Repository\lab\dataset\cat\0224.jpg,dataset\cat\0224.jpg,cat
C:\Repository\lab\dataset\cat\0225.jpg,dataset\cat\0225.jpg,cat
C:\Repository\lab\dataset\cat\0226.jpg,dataset\cat\0226.jpg,cat
C:\Repository\lab\dataset\cat\0227.jpg,dataset\cat\0227.jpg,cat
C:\Repository\lab\dataset\cat\0228.jpg,dataset\cat\0228.jpg,cat
C:\Repository\lab\dataset\cat\0229.jpg,dataset\cat\0229.jpg,cat
C:\Repository\lab\dataset\cat\0230.jpg,dataset\cat\0230.jpg,cat
C:\Repository\lab\dataset\cat\0231.jpg,dataset\cat\0231.jpg,cat
C:\Repository\lab\dataset\cat\0232.jpg,dataset\cat\0232.jpg,cat
C:\Repository\lab\dataset\cat\0233.jpg,dataset\cat\0233.jpg,cat
C:\Repository\lab\dataset\cat\0234.jpg,dataset\cat\0234.jpg,cat
C:\Repository\lab\dataset\cat\0235.jpg,dataset\cat\0235.jpg,cat
C:\Repository\lab\dataset\cat\0236.jpg,dataset\cat\0236.jpg,cat
C:\Repository\lab\dataset\cat\0237.jpg,dataset\cat\0237.jpg,cat
C:\Repository\lab\dataset\cat\0238.jpg,dataset\cat\0238.jpg,cat
C:\Repository\lab\dataset\cat\0239.jpg,dataset\cat\0239.jpg,cat
C:\Repository\lab\dataset\cat\0240.jpg,dataset\cat\0240.jpg,cat
C:\Repository\lab\dataset\cat\0241.jpg,dataset\cat\0241.jpg,cat
C:\Repository\lab\dataset\cat\0242.jpg,dataset\cat\0242.jpg,cat
C:\Repository\lab\dataset\cat\0243.jpg,dataset\cat\0243.jpg,cat
C:\Repository\lab\dataset\cat\0244.jpg,dataset\cat\0244.jpg,cat
C:\Repository\lab\dataset\cat\0245.jpg,dataset\cat\0245.jpg,cat
C:\Repository\lab\dataset\cat\0246.jpg,dataset\cat\0246.jpg,cat
C:\Repository\lab\dataset\cat\0247.jpg,dataset\cat\0247.jpg,cat
C:\Repository\lab\dataset\cat\0248.jpg,dataset\cat\0248.jpg,cat
C:\Repository\lab\dataset\cat\0249.jpg,dataset\cat\0249.jpg,cat
C:\Repository\lab\dataset\cat\0250.jpg,dataset\cat\0250.jpg,cat
C:\Repository\lab\dataset\cat\0251.jpg,dataset\cat\0251.jpg,cat
C:\Repository\lab\dataset\cat\0252.jpg,dataset\cat\0252.jpg,cat
C:\Repository\lab\dataset\cat\0253.jpg,dataset\cat\0253.jpg,cat
C:\Repository\lab\dataset\cat\0254.jpg,dataset\cat\0254.jpg,cat
C:\Repository\lab\dataset\cat\0255.jpg,dataset\cat\0255.jpg,cat
C:\Repository\lab\dataset\cat\0256.jpg,dataset\cat\0256.jpg,cat
C:\Repository\lab\dataset\cat\0257.jpg,dataset\cat\0257.jpg,cat
C:\Repository\lab\dataset\cat\0258.jpg,dataset\cat\0258.jpg,cat
C:\Repository\lab\dataset\cat\0259.jpg,dataset\cat\0259.jpg,cat
C:\Repository\lab\dataset\cat\0260.jpg,dataset\cat\0260.jpg,cat
C:\Repository\lab\dataset\cat\0261.jpg,dataset\cat\0261.jpg,cat
C:\Repository\lab\dataset\cat\0262.jpg,dataset\cat\0262.jpg,cat
C:\Repository\lab\dataset\cat\0263.jpg,dataset\cat\0263.jpg,cat
C:\Repository\lab\dataset\cat\0264.jpg,dataset\cat\0264.jpg,cat
C:\Repository\lab\dataset\cat\0265.jpg,dataset\cat\0265.jpg,cat
C:\Repository\lab\dataset\cat\0266.jpg,dataset\cat\0266.jpg,cat
C:\Repository\lab\dataset\cat\0267.jpg,dataset\cat\0267.jpg,cat
C:\Repository\lab\dataset\cat\0268.jpg,dataset\cat\0268.jpg,cat
C:\Repository\lab\dataset\cat\0269.jpg,dataset\cat\0269.jpg,cat
C:\Repository\lab\dataset\cat\0270.jpg,dataset\cat\0270.jpg,cat
C:\Repository\lab\dataset\cat\0271.jpg,dataset\cat\0271.jpg,cat
C:\Repository\lab\dataset\cat\0272.jpg,dataset\cat\0272.jpg,cat
C:\Repository\lab\dataset\cat\0273.jpg,dataset\cat\0273.jpg,cat
C:\Repository\lab\dataset\cat\0274.jpg,dataset\cat\0274.jpg,cat
C:\Repository\lab\dataset\cat\0275.jpg,dataset\cat\0275.jpg,cat
C:\Repository\lab\dataset\cat\0276.jpg,dataset\cat\0276.jpg,cat
C:\Repository\lab\dataset\cat\0277.jpg,dataset\cat\0277.jpg,cat
C:\Repository\lab\dataset\cat\0278.jpg,dataset\cat\0278.jpg,cat
C:\Repository\lab\dataset\cat\0279.jpg,dataset\cat\0279.jpg,cat
C:\Repository\lab\dataset\cat\0280.jpg,dataset\cat\0280.jpg,cat
C:\Repository\lab\dataset\cat\0281.jpg,dataset\cat\0281.jpg,cat
C:\Repository\lab\dataset\cat\0282.jpg,dataset\cat\0282.jpg,cat
C:\Repository\lab\dataset\cat\0283.jpg,dataset\cat\0283.jpg,cat
C:\Repository\lab\dataset\cat\0284.jpg,dataset\cat\0284.jpg,cat
C:\Repository\lab\dataset\cat\0285.jpg,dataset\cat\0285.jpg,cat
C:\Repository\lab\dataset\cat\0286.jpg,dataset\cat\0286.jpg,cat
C:\Repository\lab\dataset\cat\0287.jpg,dataset\cat\0287.jpg,cat
C:\Repository\lab\dataset\cat\0288.jpg,dataset\cat\0288.jpg,cat
C:\Repository\lab\dataset\cat\0289.jpg,dataset\cat\0289.jpg,cat
C:\Repository\lab\dataset\cat\0290.jpg,dataset\cat\0290.jpg,cat
C:\Repository\lab\dataset\cat\0291.jpg,dataset\cat\0291.jpg,cat
C:\Repository\lab\dataset\cat\0292.jpg,dataset\cat\0292.jpg,cat
C:\Repository\lab\dataset\cat\0293.jpg,dataset\cat\0293.jpg,cat
C:\Repository\lab\dataset\cat\0294.jpg,dataset\cat\0294.jpg,cat
C:\Repository\lab\dataset\cat\0295.jpg,dataset\cat\0295.jpg,cat
C:\Repository\lab\dataset\cat\0296.jpg,dataset\cat\0296.jpg,cat
C:\Repository\lab\dataset\cat\0297.jpg,dataset\cat\0297.jpg,cat
C:\Repository\lab\dataset\cat\0298.jpg,dataset\cat\0298.jpg,cat
C:\Repository\lab\dataset\cat\0299.jpg,dataset\cat\0299.jpg,cat
C:\Repository\lab\dataset\cat\0300.jpg,dataset\cat\0300.jpg,cat
C:\Repository\lab\dataset\cat\0301.jpg,dataset\cat\0301.jpg,cat
C:\Repository\lab\dataset\cat\0302.jpg,dataset\cat\0302.jpg,cat
C:\Repository\lab\dataset\cat\0303.jpg,dataset\cat\0303.jpg,cat
C:\Repository\lab\dataset\cat\0304.jpg,dataset\cat\0304.jpg,cat
C:\Repository\lab\dataset\cat\0305.jpg,dataset\cat\0305.jpg,cat
C:\Repository\lab\dataset\cat\0306.jpg,dataset\cat\0306.jpg,cat
C:\Repository\lab\dataset\cat\0307.jpg,dataset\cat\0307.jpg,cat
C:\Repository\lab\dataset\cat\0308.jpg,dataset\cat\0308.jpg,cat
C:\Repository\lab\dataset\cat\0309.jpg,dataset\cat\0309.jpg,cat
C:\Repository\lab\dataset\cat\0310.jpg,dataset\cat\0310.jpg,cat
C:\Repository\lab\dataset\cat\0311.jpg,dataset\cat\0311.jpg,cat
C:\Repository\lab\dataset\cat\0312.jpg,dataset\cat\0312.jpg,cat
C:\Repository\lab\dataset\cat\0313.jpg,dataset\cat\0313.jpg,cat
C:\Repository\lab\dataset\cat\0314.jpg,dataset\cat\0314.jpg,cat
C:\Repository\lab\dataset\cat\0315.jpg,dataset\cat\0315.jpg,cat
C:\Repository\lab\dataset\cat\0316.jpg,dataset\cat\0316.jpg,cat
C:\Repository\lab\dataset\cat\0317.jpg,dataset\cat\0317.jpg,cat
C:\Repository\lab\dataset\cat\0318.jpg,dataset\cat\0318.jpg,cat
C:\Repository\lab\dataset\cat\0319.jpg,dataset\cat\0319.jpg,cat
C:\Repository\lab\dataset\cat\0320.jpg,dataset\cat\0320.jpg,cat
C:\Repository\lab\dataset\cat\0321.jpg,dataset\cat\0321.jpg,cat
C:\Repository\lab\dataset\cat\0322.jpg,dataset\cat\0322.jpg,cat
C:\Repository\lab\dataset\cat\0323.jpg,dataset\cat\0323.jpg,cat
C:\Repository\lab\dataset\cat\0324.jpg,dataset\cat\0324.jpg,cat
C:\Repository\lab\dataset\cat\0325.jpg,dataset\cat\0325.jpg,cat
C:\Repository\lab\dataset\cat\0326.jpg,dataset\cat\0326.jpg,cat
C:\Repository\lab\dataset\cat\0327.jpg,dataset\cat\0327.jpg,cat
C:\Repository\lab\dataset\cat\0328.jpg,dataset\cat\0328.jpg,cat
C:\Repository\lab\dataset\cat\0329.jpg,dataset\cat\0329.jpg,cat
C:\Repository\lab\dataset\cat\0330.jpg,dataset\cat\0330.jpg,cat
C:\Repository\lab\dataset\cat\0331.jpg,dataset\cat\0331.jpg,cat
C:\Repository\lab\dataset\cat\0332.jpg,dataset\cat\0332.jpg,cat
C:\Repository\lab\dataset\cat\0333.jpg,dataset\cat\0333.jpg,cat
C:\Repository\lab\dataset\cat\0334.jpg,dataset\cat\0334.jpg,cat
C:\Repository\lab\dataset\cat\0335.jpg,dataset\cat\0335.jpg,cat
C:\Repository\lab\dataset\cat\0336.jpg,dataset\cat\0336.jpg,cat
C:\Repository\lab\dataset\cat\0337.jpg,dataset\cat\0337.jpg,cat
C:\Repository\lab\dataset\cat\0338.jpg,dataset\cat\0338.jpg,cat
C:\Repository\lab\dataset\cat\0339.jpg,dataset\cat\0339.jpg,cat
C:\Repository\lab\dataset\cat\0340.jpg,dataset\cat\0340.jpg,cat
C:\Repository\lab\dataset\cat\0341.jpg,dataset\cat\0341.jpg,cat
